Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","PCH [°C]","CPU [°C]","Vtt [V]","+3.3V [V]","+12V [V]","VIN3 [V]","iGPU VAXG [V]","Vcore [V]","DDR A/B [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.9.2019,17:2:3.956,4585,7915,36.6,2620,5528,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,53,56,55,55,52,49,50,50,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,43,46.418,40.579,0.0,0.0,0.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.023,3686,1829,43,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,7.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:6.183,4585,7914,36.6,2620,5528,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,53,56,55,55,52,49,50,50,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,42,46.406,40.570,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1218,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.106,3686,1829,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,1.043,0.730,0,
13.9.2019,17:2:8.410,4585,7915,36.6,2620,5528,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,99.3,100.0,100.0,100.0,99.9,100.0,37,37,37,37,54,56,55,55,51,49,50,50,57,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,42,46.426,40.585,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,48,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3686,1829,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:10.653,4585,7914,36.6,2620,5528,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,37,37,37,37,54,57,55,56,51,48,50,49,56,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,42,46.397,40.558,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,48,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.044,0.130,3686,1830,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,0.078,0.093,0,
13.9.2019,17:2:12.896,4582,7917,36.6,2619,5529,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,99.3,100.0,100.0,100.0,99.9,100.0,37,37,37,37,54,56,55,55,51,49,50,50,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,42,46.378,40.527,0.0,0.0,0.0,100.0,100.0,100.0,99.9,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3686,1830,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,0.470,0.359,0,
13.9.2019,17:2:15.112,4582,7917,36.6,2618,5530,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,54,56,55,54,51,49,50,51,55,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,42,46.401,40.560,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.022,3686,1830,43,0.675,0,139.0,202.5,544.0,4.0,5.0,0.0,0.0,7.7,4.2,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:17.354,4582,7917,36.6,2617,5531,32.1,1.0,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,53,56,54,54,52,49,51,51,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,42,46.419,40.580,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,48,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1218,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.8,0.0,0.8,0.017,0.000,3686,1830,43,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,7.7,4.2,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,25,2.5,367,30,1.372,0.958,0,
13.9.2019,17:2:19.566,4594,7905,36.7,2622,5526,32.1,1.0,1.196,1.196,1.201,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,53,55,55,55,52,50,50,50,56,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,43,46.525,40.657,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,48,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1214,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,6.6,0.1,6.6,0.467,0.091,3687,1830,43,0.675,0,139.0,202.5,544.0,4.0,5.0,0.0,0.0,7.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:21.778,4596,7904,36.7,2623,5525,32.1,1.0,1.206,1.206,1.216,1.216,3691.6,3691.6,3791.4,3791.4,99.8,98.6,98.6,98.6,99.3,99.3,98.5,98.5,98.5,99.3,98.7,100.0,37,37,38,38,43,44,44,44,62,61,61,61,49,44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,40,46.228,40.370,0.0,0.0,0.0,98.8,98.2,97.8,97.0,97.9,95.5,96.7,94.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1216,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,8.0,0.0,8.0,3.022,0.058,3693,1830,43,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,7.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,1.275,0.000,0,
13.9.2019,17:2:24.019,4599,7901,36.7,2638,5509,32.3,1.0,1.036,1.011,1.016,1.011,1596.4,1596.4,1596.4,1596.4,99.8,10.6,12.0,9.2,4.2,11.3,4.2,14.1,4.2,14.1,8.7,100.0,16,16,16,16,32,36,34,36,73,69,71,69,32,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,36,15.033,9.220,4.5,0.0,36.2,10.5,11.9,9.9,3.5,12.4,5.1,11.0,5.2,7.3,7.0,14.7,9.0,60.6,73.9,61.9,66.9,798.2,8.00,11,11,11,28,128,2,34,25,28,1.068,3.344,12.096,2.052,0.012,0.840,1.536,3.384,3.288,1010,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.4,0.5,0.9,0.029,0.283,3694,1830,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,1.058,0.740,0,
13.9.2019,17:2:26.222,4598,7902,36.7,2635,5512,32.3,1.0,1.006,1.016,1.016,1.026,1596.4,1596.4,1596.4,1596.4,99.8,37.3,34.5,36.8,35.0,36.1,36.1,34.7,35.2,37.3,35.7,100.0,16,16,16,16,37,34,33,35,68,71,72,70,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,37,38,20.990,15.202,5.5,0.2,45.2,38.7,35.3,37.0,34.2,37.2,35.4,35.7,34.8,0.4,0.6,0.3,0.1,56.9,59.4,58.5,60.7,798.2,8.00,11,11,11,28,128,2,34,25,37,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,900,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,1.2,1.2,0.000,0.500,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:28.441,4599,7901,36.7,2637,5511,32.3,1.0,1.016,1.016,1.036,1.011,1596.4,1596.4,1596.4,1596.4,99.8,4.2,1.4,5.5,0.7,1.3,2.0,1.3,2.1,5.5,2.3,100.0,16,16,16,16,35,34,34,36,70,71,71,69,35,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,36,7.598,1.830,8.9,1.5,70.2,6.3,1.9,6.2,1.8,2.3,3.4,3.5,2.5,2.6,2.5,1.4,2.2,88.2,89.0,92.6,91.4,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,909,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,1.2,1.2,0.000,0.070,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,0.791,0.446,0,
13.9.2019,17:2:30.649,4597,7902,36.7,2636,5512,32.3,1.0,1.016,1.036,1.006,1.036,1596.4,1596.4,1596.4,1596.4,99.8,35.2,0.0,3.5,0.0,0.7,0.0,19.0,16.9,35.2,9.4,100.0,16,16,16,16,37,36,34,34,68,69,71,71,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,15.278,9.495,4.7,0.5,41.7,38.4,0.8,5.8,0.6,1.5,1.3,20.7,16.6,0.3,0.9,0.8,0.0,57.1,90.3,95.9,56.1,798.2,8.00,11,11,11,28,128,2,34,25,32,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,897,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.012,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:32.870,4596,7903,36.7,2636,5512,32.3,1.0,1.011,1.011,1.011,1.016,1596.4,1596.4,1596.4,1596.4,99.8,4.2,0.0,2.8,0.7,0.0,2.8,2.1,0.7,4.2,1.7,100.0,16,16,16,16,35,33,35,36,70,72,70,69,35,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,35,7.214,1.454,9.0,0.9,73.2,4.8,0.7,4.2,0.6,1.0,2.8,2.6,1.3,1.2,0.6,1.0,0.4,92.7,91.9,95.0,95.6,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,0.840,1.536,3.384,3.288,900,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.060,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,26,2.5,367,30,0.344,0.952,0,
13.9.2019,17:2:35.058,4596,7904,36.7,2636,5512,32.3,1.0,1.011,1.016,1.011,1.026,1596.4,1596.4,1596.4,1596.4,99.8,0.7,0.0,1.4,0.0,2.1,0.7,1.4,0.7,2.1,0.9,100.0,16,16,16,16,36,35,32,36,69,70,73,69,36,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,36,7.117,1.361,9.8,0.3,76.2,4.3,0.7,2.7,0.2,2.4,2.3,2.3,0.9,0.0,0.2,0.4,0.0,94.8,96.5,94.1,96.6,798.2,8.00,11,11,11,28,128,2,34,25,25,1.068,3.344,12.096,2.052,0.012,0.948,1.536,3.384,3.288,886,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.003,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,1.023,0.000,0,
13.9.2019,17:2:37.292,4596,7904,36.7,2635,5512,32.3,1.0,1.011,1.021,1.006,1.026,1596.4,1596.4,1596.4,1596.4,99.8,32.1,0.0,16.0,0.7,16.0,2.0,1.3,1.3,32.1,8.7,100.0,16,16,16,16,35,31,34,33,70,74,71,72,35,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,38,36,13.432,7.656,6.3,0.3,52.5,31.0,1.0,15.8,0.6,15.3,1.9,2.2,1.2,0.0,0.6,0.8,0.7,64.6,79.9,78.9,95.3,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,894,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:39.526,4596,7903,36.7,2635,5513,32.3,1.0,1.001,1.006,1.016,1.016,1596.4,1596.4,1596.4,1596.4,99.8,35.2,0.0,8.4,2.7,27.4,4.9,1.3,1.4,35.2,10.2,100.0,16,16,16,16,39,37,35,35,66,68,70,70,39,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,14.573,8.797,5.6,0.5,47.5,34.6,0.7,6.8,3.2,26.9,2.5,3.0,1.3,0.6,0.6,0.7,0.9,61.5,83.7,61.6,94.3,798.2,8.00,11,11,11,28,128,2,34,25,37,1.068,3.344,12.024,2.064,0.012,1.200,1.536,3.384,3.288,890,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.123,3694,1832,43,0.675,0,139.0,202.5,544.0,1.0,5.0,0.0,0.0,7.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,1.058,0.740,0,
13.9.2019,17:2:41.776,4596,7904,36.7,2635,5513,32.3,1.0,1.026,1.036,1.026,1.006,1596.4,1596.4,1596.4,1596.4,99.8,68.7,0.0,14.8,21.4,12.7,17.7,5.6,1.4,68.7,17.8,100.0,16,16,16,16,37,36,37,35,68,69,68,70,37,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,22.239,16.440,2.8,0.2,21.6,68.6,0.3,13.3,22.2,13.6,18.8,6.9,2.0,0.0,0.6,1.0,1.0,28.6,63.5,65.7,86.5,798.2,8.00,11,11,11,28,128,2,34,25,41,1.068,3.344,12.024,2.064,0.012,1.200,1.536,3.384,3.288,974,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.039,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:43.980,4596,7904,36.7,2635,5513,32.3,1.0,1.011,1.016,1.021,1.011,1596.4,1596.4,1596.4,1596.4,99.8,5.5,0.0,2.7,0.6,0.0,2.0,0.6,0.6,5.5,1.5,100.0,16,16,16,16,31,33,30,30,74,72,75,75,31,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,35,7.348,1.586,8.9,2.0,71.9,5.0,0.6,4.1,0.7,1.0,2.7,3.0,1.9,1.2,1.0,1.2,1.8,92.8,91.4,94.6,92.3,798.2,8.00,11,11,11,28,128,2,34,25,26,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,908,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.027,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.449,0.331,0,
13.9.2019,17:2:46.183,4596,7904,36.7,2635,5513,32.3,1.0,1.201,1.201,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,88.7,86.7,88.8,86.1,86.8,87.4,86.1,87.3,88.8,87.2,100.0,37,37,37,37,52,55,54,54,53,50,51,51,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,41,41.740,35.921,0.8,0.0,7.6,88.0,88.3,91.5,89.4,90.3,91.0,91.8,93.2,0.1,0.1,0.2,0.1,11.5,8.4,9.0,6.8,798.2,8.00,11,11,11,28,128,2,34,25,47,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,938,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3694,1832,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.000,0.000,0,
13.9.2019,17:2:48.401,4596,7904,36.7,2635,5513,32.3,1.0,1.021,1.021,1.016,1.016,1596.4,1596.4,1596.4,1596.4,99.8,97.1,97.8,97.1,97.1,98.5,97.8,97.8,97.8,98.5,97.6,100.0,16,16,16,16,41,40,40,37,64,65,65,68,42,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,40,37,45.804,39.968,0.0,0.0,0.0,97.9,97.0,96.5,95.6,95.1,94.4,93.8,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,798.2,8.00,11,11,11,28,128,2,34,25,43,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1182,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.059,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.031,0.035,0,
13.9.2019,17:2:50.624,4595,7904,36.7,2635,5513,32.3,1.0,1.036,1.026,1.011,1.036,1596.4,1596.4,1596.4,1596.4,99.8,2.8,0.0,2.8,0.0,0.0,2.1,1.3,0.7,2.8,1.2,100.0,16,16,16,16,31,35,33,31,74,70,72,74,32,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,36,7.238,1.480,8.7,0.6,72.7,4.7,0.7,4.5,0.2,0.7,2.0,2.2,1.5,0.6,0.6,1.2,0.1,93.0,91.9,95.7,95.3,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,965,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.003,3694,1832,43,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,7.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,1.374,0.952,0,
13.9.2019,17:2:52.832,4595,7904,36.7,2634,5513,32.3,1.0,1.201,1.201,1.201,1.201,3691.6,3691.6,3691.6,3691.6,99.8,32.6,32.3,34.0,32.6,34.0,32.6,33.3,33.3,34.0,33.1,100.0,37,37,37,37,52,55,54,53,53,50,51,52,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,41,19.871,14.092,5.9,0.5,51.2,35.3,33.5,35.8,34.5,37.8,36.7,37.9,38.0,0.3,0.4,0.5,0.6,63.7,63.1,60.4,60.4,798.2,8.00,11,11,11,28,128,2,34,25,45,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,908,No,38,38,No,No,38,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.009,3694,1832,43,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,7.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,315,242,24,2.5,367,30,0.000,0.000,0,
